data,n,p,method,acc,sens,spec,auc,non-zeros
simulate50_50_3_4_data.csv,1000,100,CPA,0.856,0.9014373716632443,0.8128654970760234,0.9342915811088295,51
simulate50_50_3_4_data.csv,1000,100,LR,0.933,0.9342915811088296,0.9317738791423001,0.9855622400742902,101
simulate50_50_3_4_data.csv,1000,100,Round,0.925,0.9507186858316222,0.9005847953216374,0.9800325019713326,73
simulate50_50_3_4_data.csv,1000,100,Round_Med,0.912,0.8603696098562629,0.9610136452241715,0.9784714466979678,70
simulate50_50_3_5_data.csv,1000,100,CPA,0.872,0.9014373716632443,0.8440545808966862,0.9496559674339854,67
simulate50_50_3_5_data.csv,1000,100,LR,0.919,0.9096509240246407,0.9278752436647173,0.9786015346374148,100
simulate50_50_3_5_data.csv,1000,100,Round,0.892,0.9158110882956879,0.8693957115009746,0.9699296724585821,80
simulate50_50_3_5_data.csv,1000,100,Round_Med,0.88,0.9609856262833676,0.8031189083820662,0.9721251566058655,81
simulate5_5_10_6_data.csv,1000,10,CPA,0.716,0.834319526627219,0.5943204868154158,0.7805769930906458,9
simulate5_5_10_6_data.csv,1000,10,LR,0.735,0.7613412228796844,0.7079107505070994,0.8017411412636877,11
simulate5_5_10_6_data.csv,1000,10,Round,0.729,0.7712031558185405,0.6855983772819473,0.7808230413160979,7
simulate5_5_10_6_data.csv,1000,10,Round_Med,0.733,0.7534516765285996,0.7119675456389453,0.7952058603486284,11
simulate5_5_10_7_data.csv,1000,10,CPA,0.733,0.8384615384615385,0.61875,0.798449519230769,8
simulate5_5_10_7_data.csv,1000,10,LR,0.747,0.7711538461538462,0.7208333333333333,0.8117908653846153,11
simulate5_5_10_7_data.csv,1000,10,Round,0.733,0.8384615384615385,0.61875,0.798449519230769,8
simulate5_5_10_7_data.csv,1000,10,Round_Med,0.717,0.5903846153846154,0.8541666666666666,0.8005368589743591,9
simulate50_50_0_1_data.csv,1000,100,CPA,0.806,0.9027777777777778,0.7076612903225806,0.9011376728110599,28
simulate50_50_0_1_data.csv,1000,100,LR,0.982,0.9841269841269841,0.9798387096774194,0.9977358550947261,100
simulate50_50_0_1_data.csv,1000,100,Round,0.94,1.0,0.8790322580645161,0.9964397721454172,95
simulate50_50_0_1_data.csv,1000,100,Round_Med,0.885,0.996031746031746,0.7721774193548387,0.9823468701996929,78
simulate10_0_10_9_data.csv,1000,10,CPA,0.599,0.8914728682170543,0.2871900826446281,0.6620259145364854,6
simulate10_0_10_9_data.csv,1000,10,LR,0.645,0.6782945736434108,0.609504132231405,0.6941688288807739,11
simulate10_0_10_9_data.csv,1000,10,Round,0.588,0.9437984496124031,0.20867768595041322,0.6770332820808508,7
simulate10_0_10_9_data.csv,1000,10,Round_Med,0.653,0.7887596899224806,0.5082644628099173,0.6859624255237362,9
simulate10_0_10_8_data.csv,1000,10,CPA,0.617,0.8723404255319149,0.34368530020703936,0.643828265474889,6
simulate10_0_10_8_data.csv,1000,10,LR,0.637,0.688588007736944,0.5817805383022774,0.686882035633192,11
simulate10_0_10_8_data.csv,1000,10,Round,0.516,0.10638297872340426,0.9544513457556936,0.6358910901001558,4
simulate10_0_10_8_data.csv,1000,10,Round_Med,0.638,0.7001934235976789,0.5714285714285714,0.681936318384052,10
simulate5_5_3_9_data.csv,1000,10,CPA,0.812,0.9176706827309237,0.7071713147410359,0.8990763852221634,9
simulate5_5_3_9_data.csv,1000,10,LR,0.813,0.8815261044176707,0.7450199203187251,0.9038744619913919,11
simulate5_5_3_9_data.csv,1000,10,Round,0.785,0.9718875502008032,0.599601593625498,0.900894414310629,10
simulate5_5_3_9_data.csv,1000,10,Round_Med,0.799,0.9598393574297188,0.6394422310756972,0.9018344293508697,10
simulate10_10_5_1_data.csv,1000,20,CPA,0.801,0.8759541984732825,0.7184873949579832,0.8863882385015076,15
simulate10_10_5_1_data.csv,1000,20,LR,0.802,0.8282442748091603,0.773109243697479,0.8943786484059273,21
simulate10_10_5_1_data.csv,1000,20,Round,0.805,0.8645038167938931,0.7394957983193278,0.8876110558727306,16
simulate10_10_5_1_data.csv,1000,20,Round_Med,0.779,0.9618320610687023,0.5777310924369747,0.8885011065494901,16
simulate5_5_3_8_data.csv,1000,10,CPA,0.782,0.898238747553816,0.6605316973415133,0.8796137330467946,8
simulate5_5_3_8_data.csv,1000,10,LR,0.789,0.821917808219178,0.754601226993865,0.8877016475974372,11
simulate5_5_3_8_data.csv,1000,10,Round,0.78,0.8669275929549902,0.689161554192229,0.8773626435194635,7
simulate5_5_3_8_data.csv,1000,10,Round_Med,0.759,0.5870841487279843,0.9386503067484663,0.8765482493526866,7
simulate10_0_0_1_data.csv,1000,10,CPA,0.61,0.8416666666666667,0.39615384615384613,0.6818529647435898,8
simulate10_0_0_1_data.csv,1000,10,LR,0.645,0.5854166666666667,0.7,0.7040504807692308,11
simulate10_0_0_1_data.csv,1000,10,Round,0.584,0.25,0.8923076923076924,0.6766386217948717,7
simulate10_0_0_1_data.csv,1000,10,Round_Med,0.631,0.8166666666666667,0.4596153846153846,0.6986858974358974,10
simulate0_10_5_4_data.csv,1000,10,CPA,0.786,0.8994307400379506,0.6596194503171248,0.8833277838176122,11
simulate0_10_5_4_data.csv,1000,10,LR,0.799,0.7912713472485768,0.8076109936575053,0.8854660189111448,11
simulate0_10_5_4_data.csv,1000,10,Round,0.768,0.6679316888045541,0.879492600422833,0.8742312583493468,11
simulate0_10_5_4_data.csv,1000,10,Round_Med,0.762,0.9620493358633776,0.5391120507399577,0.8724420409915312,10
simulate0_10_5_5_data.csv,1000,10,CPA,0.794,0.8786008230452675,0.7140077821011673,0.8903100030423853,11
simulate0_10_5_5_data.csv,1000,10,LR,0.806,0.8168724279835391,0.7957198443579766,0.9002217738707147,11
simulate0_10_5_5_data.csv,1000,10,Round,0.774,0.6049382716049383,0.933852140077821,0.8910225616883636,11
simulate0_10_5_5_data.csv,1000,10,Round_Med,0.797,0.8621399176954733,0.7354085603112841,0.880804550767802,11
simulate10_10_3_4_data.csv,1000,20,CPA,0.845,0.8755102040816326,0.8156862745098039,0.9279631852741097,17
simulate10_10_3_4_data.csv,1000,20,LR,0.843,0.8204081632653061,0.8647058823529412,0.9319927971188476,21
simulate10_10_3_4_data.csv,1000,20,Round,0.84,0.8061224489795918,0.8725490196078431,0.9250680272108843,16
simulate10_10_3_4_data.csv,1000,20,Round_Med,0.836,0.8428571428571429,0.8294117647058824,0.9262144857943178,16
simulate10_10_3_5_data.csv,1000,20,CPA,0.832,0.8983402489626556,0.7702702702702703,0.9260241272689406,14
simulate10_10_3_5_data.csv,1000,20,LR,0.844,0.8568464730290456,0.832046332046332,0.9316434098591775,21
simulate10_10_3_5_data.csv,1000,20,Round,0.834,0.8817427385892116,0.7895752895752896,0.9226517566766528,15
simulate10_10_3_5_data.csv,1000,20,Round_Med,0.841,0.8360995850622407,0.8455598455598455,0.927668258062449,16
simulate0_10_3_1_data.csv,1000,10,CPA,0.841,0.8536585365853658,0.8287401574803149,0.9350073618846425,11
simulate0_10_3_1_data.csv,1000,10,LR,0.867,0.8109756097560976,0.9212598425196851,0.9396585525894628,11
simulate0_10_3_1_data.csv,1000,10,Round,0.844,0.8353658536585366,0.8523622047244095,0.9342571698354779,11
simulate0_10_3_1_data.csv,1000,10,Round_Med,0.848,0.7195121951219512,0.9724409448818898,0.9160064976634018,9
simulate5_5_3_3_data.csv,1000,10,CPA,0.778,0.7983193277310925,0.7595419847328244,0.856391125152351,9
simulate5_5_3_3_data.csv,1000,10,LR,0.78,0.75,0.8072519083969466,0.8609355956122906,11
simulate5_5_3_3_data.csv,1000,10,Round,0.777,0.7857142857142857,0.7690839694656488,0.8554730098146128,9
simulate5_5_3_3_data.csv,1000,10,Round_Med,0.721,0.45168067226890757,0.9656488549618321,0.8477712649945474,8
simulate5_5_3_2_data.csv,1000,10,CPA,0.801,0.8850102669404517,0.7212475633528265,0.8965880935512407,8
simulate5_5_3_2_data.csv,1000,10,LR,0.822,0.7967145790554415,0.8460038986354775,0.904647541738215,11
simulate5_5_3_2_data.csv,1000,10,Round,0.799,0.8870636550308009,0.7153996101364523,0.8966441314328486,8
simulate5_5_3_2_data.csv,1000,10,Round_Med,0.795,0.893223819301848,0.7017543859649122,0.8939943401739577,8
simulate10_0_10_3_data.csv,1000,10,CPA,0.638,0.744136460554371,0.544256120527307,0.7019402583531092,8
simulate10_0_10_3_data.csv,1000,10,LR,0.66,0.5906183368869936,0.7212806026365348,0.7110673428659768,11
simulate10_0_10_3_data.csv,1000,10,Round,0.638,0.744136460554371,0.544256120527307,0.7019402583531092,8
simulate10_0_10_3_data.csv,1000,10,Round_Med,0.657,0.42430703624733473,0.8625235404896422,0.7019402583531092,8
simulate10_0_10_2_data.csv,1000,10,CPA,0.57,0.8969465648854962,0.21008403361344538,0.6072090095580218,5
simulate10_0_10_2_data.csv,1000,10,LR,0.604,0.6946564885496184,0.5042016806722689,0.6329763775739303,11
simulate10_0_10_2_data.csv,1000,10,Round,0.581,0.7614503816793893,0.38235294117647056,0.57411476040798,4
simulate10_0_10_2_data.csv,1000,10,Round_Med,0.573,0.36450381679389315,0.8025210084033614,0.6200265411508115,9
simulate5_5_5_7_data.csv,1000,10,CPA,0.747,0.7110187110187111,0.7803468208092486,0.7870845500903304,6
simulate5_5_5_7_data.csv,1000,10,LR,0.738,0.6715176715176715,0.7996146435452793,0.8124772171014947,11
simulate5_5_5_7_data.csv,1000,10,Round,0.746,0.7089397089397089,0.7803468208092486,0.7870845500903304,6
simulate5_5_5_7_data.csv,1000,10,Round_Med,0.746,0.7089397089397089,0.7803468208092486,0.7860470519430057,6
simulate5_5_5_6_data.csv,1000,10,CPA,0.771,0.8732673267326733,0.6666666666666666,0.8588038803880388,9
simulate5_5_5_6_data.csv,1000,10,LR,0.787,0.7841584158415842,0.7898989898989899,0.865060506050605,11
simulate5_5_5_6_data.csv,1000,10,Round,0.78,0.7801980198019802,0.7797979797979798,0.857017701770177,8
simulate5_5_5_6_data.csv,1000,10,Round_Med,0.786,0.7722772277227723,0.8,0.862074207420742,8
simulate5_5_10_10_data.csv,1000,10,CPA,0.696,0.8545816733067729,0.536144578313253,0.7940107041712667,6
simulate5_5_10_10_data.csv,1000,10,LR,0.723,0.7071713147410359,0.7389558232931727,0.8111109777756443,11
simulate5_5_10_10_data.csv,1000,10,Round,0.727,0.6653386454183267,0.7891566265060241,0.7965627450039201,7
simulate5_5_10_10_data.csv,1000,10,Round_Med,0.706,0.49800796812749004,0.9156626506024096,0.8033988543816701,7
simulate10_10_5_10_data.csv,1000,20,CPA,0.827,0.8884381338742393,0.7672583826429981,0.9106744922004711,16
simulate10_10_5_10_data.csv,1000,20,LR,0.824,0.8275862068965517,0.8205128205128205,0.9159275217942716,21
simulate10_10_5_10_data.csv,1000,20,Round,0.772,0.9756592292089249,0.5739644970414202,0.9075318762477445,15
simulate10_10_5_10_data.csv,1000,20,Round_Med,0.814,0.7586206896551724,0.8678500986193294,0.9133250117022936,16
simulate5_5_3_10_data.csv,1000,10,CPA,0.787,0.9011627906976745,0.6652892561983471,0.8892425844064321,8
simulate5_5_3_10_data.csv,1000,10,LR,0.807,0.8023255813953488,0.8119834710743802,0.8970766064449996,11
simulate5_5_3_10_data.csv,1000,10,Round,0.807,0.7790697674418605,0.8367768595041323,0.8889182522903454,7
simulate5_5_3_10_data.csv,1000,10,Round_Med,0.796,0.872093023255814,0.7148760330578512,0.8888822153885578,7
simulate50_50_0_7_data.csv,1000,100,CPA,0.816,0.8739837398373984,0.7598425196850394,0.8961134050316881,42
simulate50_50_0_7_data.csv,1000,100,LR,0.977,0.9776422764227642,0.9763779527559056,0.9973233147685807,101
simulate50_50_0_7_data.csv,1000,100,Round,0.951,0.9146341463414634,0.9862204724409449,0.9956548876512388,93
simulate50_50_0_7_data.csv,1000,100,Round_Med,0.912,0.975609756097561,0.8503937007874016,0.9820193969656231,70
simulate50_50_0_6_data.csv,1000,100,CPA,0.863,0.9188640973630832,0.8086785009861933,0.9467235578173322,53
simulate50_50_0_6_data.csv,1000,100,LR,1.0,1.0,1.0,1.0,101
simulate50_50_0_6_data.csv,1000,100,Round,1.0,1.0,1.0,1.0,101
simulate50_50_0_6_data.csv,1000,100,Round_Med,0.904,0.9898580121703854,0.8205128205128205,0.9090381714816104,76
simulate5_5_10_1_data.csv,1000,10,CPA,0.7,0.8107569721115537,0.5883534136546185,0.7846925550808814,7
simulate5_5_10_1_data.csv,1000,10,LR,0.738,0.7290836653386454,0.7469879518072289,0.805362885806173,11
simulate5_5_10_1_data.csv,1000,10,Round,0.73,0.7071713147410359,0.7530120481927711,0.7925826813229012,6
simulate5_5_10_1_data.csv,1000,10,Round_Med,0.715,0.5557768924302788,0.8755020080321285,0.7951207219315509,7
simulate5_5_0_10_data.csv,1000,10,CPA,0.814,0.8458498023715415,0.7813765182186235,0.8825010801555424,8
simulate5_5_0_10_data.csv,1000,10,LR,0.816,0.8260869565217391,0.805668016194332,0.8892020450944936,11
simulate5_5_0_10_data.csv,1000,10,Round,0.812,0.8320158102766798,0.791497975708502,0.8823870637371781,7
simulate5_5_0_10_data.csv,1000,10,Round_Med,0.696,0.4189723320158103,0.979757085020243,0.8706733769662831,7
simulate10_10_5_7_data.csv,1000,20,CPA,0.807,0.8901734104046243,0.7172557172557172,0.8994808503479024,14
simulate10_10_5_7_data.csv,1000,20,LR,0.817,0.8188824662813102,0.814968814968815,0.9080932867060034,21
simulate10_10_5_7_data.csv,1000,20,Round,0.807,0.8901734104046243,0.7172557172557172,0.8994808503479024,14
simulate10_10_5_7_data.csv,1000,20,Round_Med,0.77,0.6223506743737958,0.9293139293139293,0.8985675315155083,14
simulate10_10_5_6_data.csv,1000,20,CPA,0.793,0.8631790744466801,0.7236580516898609,0.8891400090403254,15
simulate10_10_5_6_data.csv,1000,20,LR,0.808,0.8128772635814889,0.8031809145129225,0.9016584597045494,21
simulate10_10_5_6_data.csv,1000,20,Round,0.792,0.676056338028169,0.9065606361829026,0.8900140405054582,15
simulate10_10_5_6_data.csv,1000,20,Round_Med,0.805,0.7947686116700201,0.8151093439363817,0.8959582544971618,16
simulate10_0_0_6_data.csv,1000,10,CPA,0.628,0.8648111332007953,0.38832997987927564,0.6914068906480633,8
simulate10_0_0_6_data.csv,1000,10,LR,0.66,0.6620278330019881,0.6579476861167002,0.7195159025724926,11
simulate10_0_0_6_data.csv,1000,10,Round,0.649,0.6083499005964215,0.6901408450704225,0.6973691052877904,8
simulate10_0_0_6_data.csv,1000,10,Round_Med,0.653,0.7554671968190855,0.5492957746478874,0.708481505334192,10
simulate10_0_0_7_data.csv,1000,10,CPA,0.585,0.7213438735177866,0.44534412955465585,0.6040869885263478,5
simulate10_0_0_7_data.csv,1000,10,LR,0.595,0.6284584980237155,0.5607287449392713,0.6337572610455905,11
simulate10_0_0_7_data.csv,1000,10,Round,0.599,0.6284584980237155,0.5688259109311741,0.6067793762301771,4
simulate10_0_0_7_data.csv,1000,10,Round_Med,0.6,0.6679841897233202,0.5303643724696356,0.6320550159222929,9
simulate0_10_5_3_data.csv,1000,10,CPA,0.84,0.8966861598440545,0.7802874743326489,0.9164635293458377,10
simulate0_10_5_3_data.csv,1000,10,LR,0.846,0.8304093567251462,0.8624229979466119,0.9222274257398001,11
simulate0_10_5_3_data.csv,1000,10,Round,0.845,0.8148148148148148,0.8767967145790554,0.9176203113304594,10
simulate0_10_5_3_data.csv,1000,10,Round_Med,0.764,0.580896686159844,0.9568788501026694,0.8903178548698921,9
simulate0_10_5_2_data.csv,1000,10,CPA,0.789,0.9019607843137255,0.6714285714285714,0.8881072428971589,11
simulate0_10_5_2_data.csv,1000,10,LR,0.805,0.8372549019607843,0.7714285714285715,0.8968187274909964,11
simulate0_10_5_2_data.csv,1000,10,Round,0.783,0.6607843137254902,0.9102040816326531,0.8884293717486994,11
simulate0_10_5_2_data.csv,1000,10,Round_Med,0.773,0.9352941176470588,0.6040816326530613,0.8914545818327331,11
simulate10_10_3_3_data.csv,1000,20,CPA,0.876,0.9152892561983471,0.8391472868217055,0.9556605964507656,14
simulate10_10_3_3_data.csv,1000,20,LR,0.88,0.8842975206611571,0.875968992248062,0.9597087417515535,21
simulate10_10_3_3_data.csv,1000,20,Round,0.841,0.9628099173553719,0.7267441860465116,0.9556305656992761,15
simulate10_10_3_3_data.csv,1000,20,Round_Med,0.861,0.859504132231405,0.8624031007751938,0.9469056313665194,11
simulate10_10_3_2_data.csv,1000,20,CPA,0.847,0.892578125,0.7991803278688525,0.9352947297643442,15
simulate10_10_3_2_data.csv,1000,20,LR,0.856,0.86328125,0.8483606557377049,0.9408059042008197,21
simulate10_10_3_2_data.csv,1000,20,Round,0.781,0.6015625,0.9692622950819673,0.931398485527664,15
simulate10_10_3_2_data.csv,1000,20,Round_Med,0.811,0.703125,0.9241803278688525,0.926877881659836,13
simulate0_10_3_7_data.csv,1000,10,CPA,0.835,0.9302788844621513,0.7389558232931727,0.9264348229571674,11
simulate0_10_3_7_data.csv,1000,10,LR,0.859,0.8466135458167331,0.8714859437751004,0.9314429030864493,11
simulate0_10_3_7_data.csv,1000,10,Round,0.835,0.9302788844621513,0.7389558232931727,0.9264348229571674,11
simulate0_10_3_7_data.csv,1000,10,Round_Med,0.853,0.8266932270916335,0.8795180722891566,0.898214371429943,11
simulate0_10_3_6_data.csv,1000,10,CPA,0.849,0.9040816326530612,0.796078431372549,0.9312444977991197,11
simulate0_10_3_6_data.csv,1000,10,LR,0.855,0.8755102040816326,0.8352941176470589,0.9347919167667067,11
simulate0_10_3_6_data.csv,1000,10,Round,0.854,0.8755102040816326,0.8333333333333334,0.9312284913965586,11
simulate0_10_3_6_data.csv,1000,10,Round_Med,0.622,0.23061224489795917,0.9980392156862745,0.8881672669067627,8
simulate50_50_5_10_data.csv,1000,100,CPA,0.814,0.8824701195219123,0.7449799196787149,0.9074585193363094,54
simulate50_50_5_10_data.csv,1000,100,LR,0.886,0.8844621513944223,0.8875502008032129,0.9581353301652826,101
simulate50_50_5_10_data.csv,1000,100,Round,0.719,0.9900398406374502,0.4457831325301205,0.9425450807212915,72
simulate50_50_5_10_data.csv,1000,100,Round_Med,0.834,0.9661354581673307,0.7008032128514057,0.9501372021952351,79
simulate10_0_10_4_data.csv,1000,10,CPA,0.607,0.7651991614255765,0.4627151051625239,0.6604855875031567,5
simulate10_0_10_4_data.csv,1000,10,LR,0.645,0.5534591194968553,0.7284894837476099,0.6889237626818348,11
simulate10_0_10_4_data.csv,1000,10,Round,0.557,0.8805031446540881,0.26195028680688337,0.6689094123164617,6
simulate10_0_10_4_data.csv,1000,10,Round_Med,0.635,0.49266247379454925,0.7648183556405354,0.6863042197289465,9
simulate10_0_10_5_data.csv,1000,10,CPA,0.597,0.8413361169102297,0.3723608445297505,0.6704045937032925,5
simulate10_0_10_5_data.csv,1000,10,LR,0.661,0.6096033402922756,0.708253358925144,0.7022587844958507,11
simulate10_0_10_5_data.csv,1000,10,Round,0.634,0.4488517745302714,0.8042226487523992,0.6734078915206424,6
simulate10_0_10_5_data.csv,1000,10,Round_Med,0.636,0.7661795407098121,0.5163147792706334,0.6944650363240757,9
simulate0_10_5_9_data.csv,1000,10,CPA,0.809,0.8895582329317269,0.7290836653386454,0.9009584153346453,11
simulate0_10_5_9_data.csv,1000,10,LR,0.827,0.8253012048192772,0.8286852589641435,0.9019424310788972,11
simulate0_10_5_9_data.csv,1000,10,Round,0.813,0.857429718875502,0.7689243027888446,0.8957883326133218,11
simulate0_10_5_9_data.csv,1000,10,Round_Med,0.731,0.9558232931726908,0.5079681274900398,0.8744699915198642,10
simulate0_10_5_8_data.csv,1000,10,CPA,0.791,0.8407643312101911,0.7466918714555766,0.8677109797358314,11
simulate0_10_5_8_data.csv,1000,10,LR,0.791,0.7983014861995754,0.7844990548204159,0.874491790382848,11
simulate0_10_5_8_data.csv,1000,10,Round,0.793,0.8301486199575372,0.7599243856332704,0.8680942691213241,11
simulate0_10_5_8_data.csv,1000,10,Round_Med,0.699,0.3885350318471338,0.9754253308128544,0.8512997724344696,9
simulate5_5_3_4_data.csv,1000,10,CPA,0.856,0.8760162601626016,0.8366141732283464,0.9243326291530632,9
simulate5_5_3_4_data.csv,1000,10,LR,0.853,0.8252032520325203,0.8799212598425197,0.9294279335509891,11
simulate5_5_3_4_data.csv,1000,10,Round,0.855,0.8495934959349594,0.860236220472441,0.9244066481019142,10
simulate5_5_3_4_data.csv,1000,10,Round_Med,0.844,0.8292682926829268,0.8582677165354331,0.9175468920043531,8
simulate5_5_3_5_data.csv,1000,10,CPA,0.709,0.8884615384615384,0.5145833333333333,0.7773938301282051,7
simulate5_5_3_5_data.csv,1000,10,LR,0.73,0.7692307692307693,0.6875,0.7938281249999999,11
simulate5_5_3_5_data.csv,1000,10,Round,0.69,0.5711538461538461,0.81875,0.7773938301282051,7
simulate5_5_3_5_data.csv,1000,10,Round_Med,0.717,0.8711538461538462,0.55,0.773339342948718,7
simulate10_10_3_9_data.csv,1000,20,CPA,0.866,0.90715667311412,0.8219461697722568,0.9416865896976905,16
simulate10_10_3_9_data.csv,1000,20,LR,0.88,0.8916827852998066,0.8674948240165632,0.9467364273099703,21
simulate10_10_3_9_data.csv,1000,20,Round,0.841,0.9516441005802708,0.722567287784679,0.9418487771864275,15
simulate10_10_3_9_data.csv,1000,20,Round_Med,0.878,0.8955512572533849,0.8592132505175983,0.9411319485325036,16
simulate10_10_3_8_data.csv,1000,20,CPA,0.86,0.9223107569721115,0.7971887550200804,0.9369309908958544,15
simulate10_10_3_8_data.csv,1000,20,LR,0.871,0.8764940239043825,0.8654618473895582,0.9449051184818956,21
simulate10_10_3_8_data.csv,1000,20,Round,0.854,0.8266932270916335,0.8815261044176707,0.9368469895518328,15
simulate10_10_3_8_data.csv,1000,20,Round_Med,0.836,0.7589641434262948,0.9136546184738956,0.9369229907678522,14
simulate5_5_5_1_data.csv,1000,10,CPA,0.787,0.8238747553816047,0.7484662576687117,0.874453235365917,8
simulate5_5_5_1_data.csv,1000,10,LR,0.801,0.7984344422700587,0.803680981595092,0.8839418278446768,11
simulate5_5_5_1_data.csv,1000,10,Round,0.799,0.7964774951076321,0.8016359918200409,0.8733867191720793,7
simulate5_5_5_1_data.csv,1000,10,Round_Med,0.802,0.8277886497064579,0.7750511247443763,0.8706193797798134,7
simulate50_50_10_1_data.csv,1000,100,CPA,0.696,0.763265306122449,0.6313725490196078,0.7690676270508204,14
simulate50_50_10_1_data.csv,1000,100,LR,0.793,0.7653061224489796,0.8196078431372549,0.88984393757503,101
simulate50_50_10_1_data.csv,1000,100,Round,0.654,0.31020408163265306,0.984313725490196,0.8465666266506604,44
simulate50_50_10_1_data.csv,1000,100,Round_Med,0.787,0.8367346938775511,0.7392156862745098,0.8825350140056022,78
simulate0_10_10_2_data.csv,1000,10,CPA,0.739,0.8232848232848233,0.6608863198458574,0.8241040061849311,8
simulate0_10_10_2_data.csv,1000,10,LR,0.753,0.760914760914761,0.7456647398843931,0.8396384379043339,11
simulate0_10_10_2_data.csv,1000,10,Round,0.753,0.7193347193347194,0.7842003853564548,0.8278253798485014,9
simulate0_10_10_2_data.csv,1000,10,Round_Med,0.716,0.5051975051975052,0.9113680154142582,0.8126334426912463,9
simulate0_10_10_3_data.csv,1000,10,CPA,0.742,0.8271844660194175,0.6515463917525773,0.8203042738464619,11
simulate0_10_10_3_data.csv,1000,10,LR,0.754,0.7669902912621359,0.7402061855670103,0.8352897607847063,11
simulate0_10_10_3_data.csv,1000,10,Round,0.75,0.7980582524271844,0.6989690721649484,0.8247903112801522,11
simulate0_10_10_3_data.csv,1000,10,Round_Med,0.728,0.887378640776699,0.5587628865979382,0.808197377639876,10
simulate0_10_0_9_data.csv,1000,10,CPA,0.896,0.9230769230769231,0.8681541582150102,0.9529967873703246,11
simulate0_10_0_9_data.csv,1000,10,LR,0.897,0.9191321499013807,0.8742393509127789,0.9548511508255618,11
simulate0_10_0_9_data.csv,1000,10,Round,0.89,0.8974358974358975,0.8823529411764706,0.9529967873703246,11
simulate0_10_0_9_data.csv,1000,10,Round_Med,0.699,0.9980276134122288,0.39148073022312374,0.9296862184988258,11
simulate50_50_0_10_data.csv,1000,100,CPA,0.845,0.8952772073921971,0.797270955165692,0.9377599257097797,45
simulate50_50_0_10_data.csv,1000,100,LR,0.95,0.9507186858316222,0.949317738791423,0.9920706397524727,100
simulate50_50_0_10_data.csv,1000,100,Round,0.936,0.9219712525667351,0.949317738791423,0.9890626063218735,83
simulate50_50_0_10_data.csv,1000,100,Round_Med,0.909,0.839835728952772,0.9746588693957114,0.9845095284412263,76
simulate0_10_0_8_data.csv,1000,10,CPA,0.867,0.8804554079696395,0.8520084566596194,0.9491757966229525,11
simulate0_10_0_8_data.csv,1000,10,LR,0.877,0.8633776091081594,0.8921775898520085,0.9523309971877996,11
simulate0_10_0_8_data.csv,1000,10,Round,0.852,0.9468690702087287,0.7463002114164905,0.9501265690754239,11
simulate0_10_0_8_data.csv,1000,10,Round_Med,0.869,0.8026565464895635,0.9429175475687104,0.9238118353117691,10
simulate10_10_10_7_data.csv,1000,20,CPA,0.744,0.7756813417190775,0.7151051625239006,0.821865066480673,12
simulate10_10_10_7_data.csv,1000,20,LR,0.75,0.7190775681341719,0.7782026768642447,0.8354698542115115,21
simulate10_10_10_7_data.csv,1000,20,Round,0.758,0.7421383647798742,0.7724665391969407,0.8201794998216224,12
simulate10_10_10_7_data.csv,1000,20,Round_Med,0.754,0.7442348008385744,0.762906309751434,0.8257071964276409,14
simulate10_10_10_6_data.csv,1000,20,CPA,0.737,0.8366533864541833,0.6365461847389559,0.8156910510568169,12
simulate10_10_10_6_data.csv,1000,20,LR,0.752,0.7569721115537849,0.7469879518072289,0.8327873245971936,21
simulate10_10_10_6_data.csv,1000,20,Round,0.719,0.8924302788844621,0.5441767068273092,0.8083489335829374,10
simulate10_10_10_6_data.csv,1000,20,Round_Med,0.739,0.8645418326693227,0.6124497991967871,0.8275112401798429,18
simulate50_50_3_9_data.csv,1000,100,CPA,0.767,0.776,0.758,0.8446820000000002,19
simulate50_50_3_9_data.csv,1000,100,LR,0.903,0.906,0.9,0.971064,101
simulate50_50_3_9_data.csv,1000,100,Round,0.784,0.574,0.994,0.960598,68
simulate50_50_3_9_data.csv,1000,100,Round_Med,0.826,0.664,0.988,0.960486,71
simulate50_50_3_8_data.csv,1000,100,CPA,0.731,0.8058252427184466,0.6515463917525773,0.8224261835652088,40
simulate50_50_3_8_data.csv,1000,100,LR,0.918,0.920388349514563,0.9154639175257732,0.980518466619958,101
simulate50_50_3_8_data.csv,1000,100,Round,0.895,0.887378640776699,0.9030927835051547,0.9719247322590332,69
simulate50_50_3_8_data.csv,1000,100,Round_Med,0.868,0.9805825242718447,0.7484536082474227,0.9754218796917224,74
simulate5_5_0_1_data.csv,1000,10,CPA,0.828,0.935361216730038,0.7088607594936709,0.9054904461664341,8
simulate5_5_0_1_data.csv,1000,10,LR,0.833,0.8593155893536122,0.8037974683544303,0.9111537597664083,11
simulate5_5_0_1_data.csv,1000,10,Round,0.829,0.8346007604562737,0.8227848101265823,0.905977763873514,8
simulate5_5_0_1_data.csv,1000,10,Round_Med,0.834,0.8555133079847909,0.810126582278481,0.9097900723556497,9
simulate10_0_3_8_data.csv,1000,10,CPA,0.632,0.8191056910569106,0.4507874015748031,0.6956800941040906,6
simulate10_0_3_8_data.csv,1000,10,LR,0.653,0.6747967479674797,0.6318897637795275,0.7151570802125344,11
simulate10_0_3_8_data.csv,1000,10,Round,0.635,0.38414634146341464,0.8779527559055118,0.6956800941040906,6
simulate10_0_3_8_data.csv,1000,10,Round_Med,0.664,0.6382113821138211,0.6889763779527559,0.7120202771909607,8
